product_id,ten_san_pham,loai,thanh_phan,quy_cach,cong_dung,trieu_chung,nguyen_nhan,doi_tuong_cay_trong,thoi_diem_xu_ly,huong_dan_su_dung,an_toan_su_dung,gia,url_img
sp137,CARTAP HYDROCHLORIDE 95SP,thuoc_tru_sau,Cartap hydrochloride: 95% w/w,Gói 100g,"Trừ sâu đục thân, sâu cuốn lá, sâu đục quả và một số sâu ăn lá","Dảnh lúa héo, bông bạc, lá cuốn, trái non có lỗ đục","Sâu non đục vào thân, lá hoặc trái làm khó tiếp xúc thuốc","Lúa, rau màu, bắp, cây ăn trái","Khi sâu tuổi nhỏ, trước khi sâu đục sâu vào mô cây",Pha 8-12g/bình 16 lít; phun đều hoặc dùng theo liều ruộng lúa trên nhãn,Không phối với thuốc có tính kiềm mạnh; bảo quản xa thực phẩm,Khoảng 50.000 - 80.000 VNĐ,IMG/sp137
sp138,BUPROFEZIN 25SC,thuoc_tru_sau,Buprofezin: 250g/lít,Chai 500ml,"Ức chế lột xác rầy non, trừ rầy nâu, rầy lưng trắng, rệp sáp non","Rầy non bám gốc lúa, cây vàng từng chòm, mật ngọt trên lá","Rầy non phát sinh mạnh, ruộng rậm và bón thừa đạm","Lúa, xoài, cam quýt, cây ăn trái","Khi rầy chủ yếu tuổi nhỏ, trước khi cháy rầy",Pha 25-35ml/bình 16 lít; phun kỹ gốc lúa hoặc nơi rầy trú,Không hiệu quả nhanh với rầy trưởng thành; cần thăm đồng sau phun,Khoảng 90.000 - 130.000 VNĐ,IMG/sp138
sp139,ETOXAZOLE 10SC,thuoc_tru_sau,Etoxazole: 100g/lít,Chai 100ml,"Trừ trứng và nhện non, quản lý nhện đỏ kéo dài","Lá có chấm vàng, mặt dưới có nhện và trứng, lá khô rụng sớm","Nhện đỏ phát triển nhanh trong mùa khô, tán cây thiếu ẩm","Cam quýt, dưa, hoa, ớt, cây ăn trái","Khi phát hiện trứng và nhện non, phun sớm trước khi bùng phát",Pha 8-12ml/bình 16 lít; phun kỹ mặt dưới lá,Luân phiên với thuốc diệt nhện trưởng thành; không phun quá liều,Khoảng 110.000 - 170.000 VNĐ,IMG/sp139
sp140,PROPARGITE 73EC,thuoc_tru_sau,Propargite: 730g/lít,Chai 500ml,"Đặc trị nhện đỏ, nhện vàng trên cây ăn trái và rau màu","Lá vàng chấm li ti, mặt dưới có nhện, lá già khô nhanh","Nhện phát sinh trong thời tiết khô nóng, vườn ít phun rửa tán","Cam quýt, chè, bông, dưa, cây ăn trái","Khi mật số nhện trung bình, phun phủ đều tán",Pha 20-30ml/bình 16 lít theo nhãn; phun chiều mát,Không phun trên cây non quá mẫn cảm; tránh hít hơi thuốc,Khoảng 95.000 - 150.000 VNĐ,IMG/sp140
sp141,MATRINE 0.5SL,thuoc_tru_sau,"Matrine: 0,5% chiết xuất thực vật; phụ gia sinh học",Chai 500ml,"Hỗ trợ trừ rệp, bọ trĩ, sâu non theo hướng sinh học","Đọt xoăn nhẹ, bọ trĩ gây bạc lá, rệp bám chồi non",Côn trùng chích hút và sâu non xuất hiện trên mô non,"Rau an toàn, hoa, cây ăn trái, dưa, ớt","Khi mật số sâu rệp thấp, dùng luân phiên trong chương trình IPM",Pha 30-50ml/bình 16 lít; phun lặp lại sau 5-7 ngày,Hiệu lực phụ thuộc thời tiết; tránh phun mưa và nắng gắt,Khoảng 80.000 - 130.000 VNĐ,IMG/sp141
sp142,DẦU KHOÁNG 99EC,thuoc_tru_sau,Mineral oil: 99%; chất nhũ hóa,Chai 1 lít,"Hỗ trợ quản lý rệp sáp, rệp vảy, nhện, trứng sâu và nấm bồ hóng","Lá/trái dính mật, rệp vảy bám cành, bồ hóng đen trên lá",Rệp sáp/rệp vảy tiết mật tạo điều kiện nấm bồ hóng phát triển,"Cam quýt, xoài, mãng cầu, cà phê, hoa kiểng","Sau cắt tỉa, khi rệp mới xuất hiện, tránh lúc cây đang ra hoa rộ",Pha 50-80ml/bình 16 lít; phun phủ đều cành lá và mặt dưới lá,Không pha với lưu huỳnh hoặc phun khi nhiệt độ cao; thử trên diện nhỏ trước,Khoảng 85.000 - 130.000 VNĐ,IMG/sp142
sp143,SULFUR 80WG,thuoc_tru_benh,Sulfur: 80% w/w dạng hạt phân tán nước,Gói 500g,"Phòng trị phấn trắng, nhện nhẹ và một số nấm bề mặt","Lá có lớp phấn trắng, đọt non xoăn, lá già lốm đốm",Nấm phấn trắng phát triển khi ẩm độ dao động và tán cây rậm,"Nho, dưa, xoài, hoa hồng, rau màu",Khi bệnh mới chớm hoặc phun phòng trước mùa bệnh,Pha 20-30g/bình 16 lít; phun đều bề mặt lá,Không phun khi trời quá nóng; không phối dầu khoáng gần thời điểm phun lưu huỳnh,Khoảng 45.000 - 75.000 VNĐ,IMG/sp143
sp144,MANCOZEB 80WP,thuoc_tru_benh,Mancozeb: 80% w/w,Gói 1kg,"Thuốc tiếp xúc phòng nhiều bệnh nấm như đốm lá, sương mai, thán thư","Lá có đốm nâu, vết bệnh lan sau mưa, trái xuất hiện sẹo bệnh",Nấm bệnh phát tán bào tử khi ẩm độ cao và mưa kéo dài,"Khoai tây, cà chua, dưa, xoài, cây ăn trái, rau màu",Phun phòng trước mưa hoặc khi bệnh mới xuất hiện,Pha 25-40g/bình 16 lít; phun phủ đều tán lá,Mang khẩu trang khi pha bột; không phun ngược chiều gió,Khoảng 90.000 - 140.000 VNĐ,IMG/sp144
sp145,CHLOROTHALONIL 75WP,thuoc_tru_benh,Chlorothalonil: 75% w/w,Gói 500g,"Phòng trị đốm lá, cháy lá, thán thư, sương mai bằng tác động tiếp xúc","Vết bệnh nâu xám trên lá, cháy mép lá, bệnh lan nhanh sau mưa",Nấm bệnh bề mặt phát triển trong vườn ẩm và tán rậm,"Rau màu, hành, dưa, cà chua, hoa, cây ăn trái",Phun phòng định kỳ mùa mưa hoặc khi bệnh chớm,Pha 20-30g/bình 16 lít; phun phủ đều cả hai mặt lá,Không pha tùy tiện với dầu; tuân thủ thời gian cách ly,Khoảng 80.000 - 120.000 VNĐ,IMG/sp145
sp146,FOSETYL-ALUMINIUM 80WP,thuoc_tru_benh,Fosetyl-Aluminium: 80% w/w,Gói 100g,"Phòng trị thối rễ, xì mủ, sương mai do nhóm nấm giả","Gốc xì nhựa, rễ thối, lá vàng rụng, đọt héo sau mưa","Phytophthora/Pythium phát triển trong đất ẩm, thoát nước kém","Sầu riêng, cam quýt, hồ tiêu, dưa, rau màu","Đầu mùa mưa, sau mưa kéo dài hoặc khi bệnh mới xuất hiện",Pha 25-40g/bình 16 lít phun; tưới gốc theo liều nhãn,Kết hợp cải tạo thoát nước; không chỉ phụ thuộc thuốc,Khoảng 65.000 - 100.000 VNĐ,IMG/sp146
sp147,PHOSPHOROUS ACID 400SL,thuoc_tru_benh,Phosphorous acid: 400g/lít; phụ gia lưu dẫn,Chai 1 lít,"Tăng sức đề kháng, hỗ trợ phòng trị Phytophthora gây thối rễ xì mủ","Lá vàng, rễ thâm, thân xì mủ, cây suy nhanh sau mưa",Nấm Phytophthora tấn công vùng rễ và cổ rễ khi đất úng,"Sầu riêng, cam quýt, hồ tiêu, bơ, cây ăn trái","Trước mùa mưa, sau mưa lớn hoặc khi vết bệnh mới chớm","Pha 30-50ml/bình 16 lít phun; tưới gốc 0,5-1 lít/phuy 200 lít tùy nhãn",Không pha với sản phẩm kiềm mạnh; xử lý kết hợp thoát nước và hữu cơ vi sinh,Khoảng 160.000 - 240.000 VNĐ,IMG/sp147
sp148,CYMOXANIL + MANCOZEB 72WP,thuoc_tru_benh,Cymoxanil: 8%; Mancozeb: 64%,Gói 100g,"Trị sương mai, mốc sương, thối lá trên rau màu","Lá có vết úng vàng, mặt dưới mốc trắng xám, bệnh lan nhanh","Nấm giả phát sinh mạnh khi mưa lạnh, sương đêm và ruộng ẩm","Dưa leo, khoai tây, cà chua, nho, rau màu","Khi bệnh mới chớm, sau mưa hoặc thời tiết ẩm kéo dài",Pha 25-35g/bình 16 lít; phun 2 lần cách 5-7 ngày,Không dùng liên tục kéo dài; luân phiên nhóm thuốc khác,Khoảng 40.000 - 65.000 VNĐ,IMG/sp148
sp149,DIMETHOMORPH 50WP,thuoc_tru_benh,Dimethomorph: 50% w/w,Gói 100g,"Đặc trị sương mai, thối nhũn do nấm giả, bệnh Phytophthora trên lá","Vết bệnh úng nước, mép lá cháy, mặt dưới mốc trắng","Nấm giả phát triển khi ẩm độ cao, ruộng/vườn thoát nước kém","Dưa, khoai tây, cà chua, nho, hồ tiêu, cây ăn trái",Phun sớm khi bệnh mới xuất hiện hoặc phun phòng trước mưa,Pha 8-12g/bình 16 lít; phun kỹ mặt dưới lá,Luân phiên với nhóm tiếp xúc; không phun quá liều,Khoảng 75.000 - 115.000 VNĐ,IMG/sp149
sp150,MANDIPROPAMID 250SC,thuoc_tru_benh,Mandipropamid: 250g/lít,Chai 100ml,"Phòng trị sương mai, mốc sương trên rau và nho","Lá vàng loang, mặt dưới có mốc, đọt non cháy rũ","Nấm giả gây bệnh trong điều kiện mưa lạnh, ẩm kéo dài","Dưa leo, nho, khoai tây, cà chua, rau màu",Trước mưa hoặc khi bệnh xuất hiện rất sớm,"Pha 8-12ml/bình 16 lít; phun đều tán, lặp lại theo áp lực bệnh",Không dùng một hoạt chất liên tục; đảm bảo cách ly trước thu hoạch,Khoảng 120.000 - 180.000 VNĐ,IMG/sp150
sp151,PYRACLOSTROBIN 250EC,thuoc_tru_benh,Pyraclostrobin: 250g/lít,Chai 100ml,"Phòng trị đốm lá, thán thư, rỉ sắt; hỗ trợ xanh lá","Lá có đốm nâu, ổ rỉ vàng cam, trái bị thán thư lõm đen","Nấm bệnh tấn công trong mùa mưa, vườn ẩm và thiếu thông thoáng","Cà phê, xoài, thanh long, đậu, rau màu",Khi bệnh mới chớm hoặc phun phòng vào giai đoạn mẫn cảm,Pha 8-12ml/bình 16 lít; phun ướt đều bề mặt lá,Luân phiên với nhóm khác để hạn chế kháng thuốc,Khoảng 110.000 - 165.000 VNĐ,IMG/sp151
sp152,TRIFLOXYSTROBIN + TEBUCONAZOLE,thuoc_tru_benh,Trifloxystrobin: 25%; Tebuconazole: 50% dạng WG,Gói 50g,"Phòng trị phổ rộng: thán thư, phấn trắng, lem lép hạt, đốm lá","Hoa/trái bị nấm, lá đốm cháy, bông lúa lem hạt",Nhiều nhóm nấm cùng phát sinh trong điều kiện ẩm nóng,"Lúa, xoài, nho, rau màu, cây ăn trái","Trước trổ, sau đậu trái hoặc khi bệnh chớm",Pha 3-5g/bình 16 lít; phun 1-2 lần cách 7 ngày,Không dùng liên tục quá số lần khuyến cáo; đọc nhãn cho từng cây,Khoảng 95.000 - 145.000 VNĐ,IMG/sp152
sp153,BOSCALID + PYRACLOSTROBIN WG,thuoc_tru_benh,"Boscalid: 25,2%; Pyraclostrobin: 12,8%",Gói 100g,"Trị thán thư, đốm lá, thối trái và bệnh hoa trên cây ăn trái","Hoa bị cháy, trái non đốm nâu, vết thán thư lõm đen",Nấm bệnh tấn công giai đoạn hoa-trái trong điều kiện ẩm,"Dâu tây, xoài, nho, thanh long, rau ăn trái","Trước và sau mưa, giai đoạn ra hoa đậu trái",Pha 8-12g/bình 16 lít; phun phủ đều tán và chùm trái,Tuân thủ cách ly; không lạm dụng nhóm SDHI/strobilurin,Khoảng 140.000 - 220.000 VNĐ,IMG/sp153
sp154,IPRODIONE 500SC,thuoc_tru_benh,Iprodione: 500g/lít,Chai 500ml,"Trừ mốc xám, thối hoa, thối trái và bệnh do Botrytis/Sclerotinia","Hoa bị mốc xám, trái mềm thối, vết bệnh có lớp mốc tro","Nấm phát triển mạnh trong nhà màng ẩm, thông gió kém","Dâu tây, cà chua, xà lách, hoa, nho","Khi hoa nở, trái non hoặc bệnh mới chớm trong điều kiện ẩm",Pha 15-25ml/bình 16 lít; phun kỹ vùng hoa và trái,Tăng thông thoáng vườn; không phun sát thu hoạch nếu nhãn không cho phép,Khoảng 130.000 - 190.000 VNĐ,IMG/sp154
sp155,THIOPHANATE-METHYL 70WP,thuoc_tru_benh,Thiophanate-methyl: 70% w/w,Gói 100g,"Trị đốm lá, thán thư, héo rũ và một số bệnh nấm lưu dẫn","Vết nâu trên lá, cây con héo rũ, trái đốm lõm","Nấm gây bệnh tồn tại trong đất, tàn dư cây và lây qua nước mưa","Rau màu, cây ăn trái, hoa, đậu, vườn ươm",Khi bệnh mới chớm hoặc xử lý cây giống trước trồng,Pha 10-20g/bình 16 lít; tưới gốc theo nhãn khi trị héo rũ,Luân phiên hoạt chất; không pha với dung dịch kiềm mạnh,Khoảng 45.000 - 70.000 VNĐ,IMG/sp155
sp156,DODINE 65WP,thuoc_tru_benh,Dodine: 65% w/w,Gói 100g,"Phòng trị ghẻ, đốm lá, thán thư trên cây ăn trái","Trái có vết sần sùi, lá đốm nâu, vết bệnh lan trên lá non","Nấm gây ghẻ và đốm lá phát triển sau mưa, tán cây rậm","Táo, lê, xoài, cam quýt, cây ăn trái","Sau cắt tỉa, trước và sau mưa, khi lá non ra đợt mới",Pha 15-25g/bình 16 lít; phun phủ đều lá non và trái,Không pha tùy tiện với dầu hoặc vôi; thử trước trên diện nhỏ,Khoảng 80.000 - 120.000 VNĐ,IMG/sp156
sp157,STREPTOMYCIN SULFATE 20WP,thuoc_tru_benh,Streptomycin sulfate: 20% w/w,Gói 50g,"Hỗ trợ trị bệnh vi khuẩn: thối nhũn, cháy lá, loét vi khuẩn","Vết bệnh ướt nước, mô mềm nhũn, có mùi hôi, lá cháy mép",Vi khuẩn xâm nhập qua vết thương trong điều kiện ẩm nóng,"Rau cải, hành, cà chua, ớt, cam quýt theo nhãn","Khi bệnh mới chớm, sau mưa hoặc sau cắt tỉa gây vết thương",Pha 5-10g/bình 16 lít; phun 2 lần cách 5 ngày nếu cần,"Dùng có trách nhiệm, không lạm dụng kháng sinh; tuân thủ quy định và nhãn",Khoảng 45.000 - 75.000 VNĐ,IMG/sp157
sp158,BACILLUS SUBTILIS SINH HỌC,thuoc_tru_benh,Bacillus subtilis ≥ 10^9 CFU/g; chất mang hữu cơ,Gói 500g,"Đối kháng nấm bệnh vùng rễ, giảm thối rễ, chết cây con","Cây con chết rạp, rễ nâu, gốc thối, cây chậm lớn","Nấm đất và vi khuẩn hại rễ phát triển khi đất ẩm, yếm khí","Rau màu, vườn ươm, cây ăn trái, hồ tiêu, cà phê","Xử lý đất trước trồng, sau mưa dầm hoặc khi cây mới chớm bệnh",Pha 100-200g/bình 16 lít tưới gốc; trộn phân hữu cơ để bón lót,Không pha cùng thuốc sát khuẩn/nấm hóa học mạnh; giữ đất đủ ẩm,Khoảng 70.000 - 115.000 VNĐ,IMG/sp158
sp159,TRICHODERMA + BACILLUS ĐẤT KHỎE,thuoc_tru_benh,Trichoderma spp. ≥ 10^8 CFU/g; Bacillus spp.; hữu cơ nền,Gói 1kg,"Phòng bệnh nấm đất, phân giải hữu cơ, cải thiện vùng rễ","Rễ thối, cây vàng sinh lý, chết cây con từng chòm","Đất nhiễm nấm Fusarium, Pythium, Rhizoctonia hoặc hữu cơ chưa hoai","Hồ tiêu, cà phê, rau màu, cây ăn trái, vườn ươm","Bón lót, ủ phân chuồng, sau thu hoạch và đầu mùa mưa",Trộn 1kg với 500-1000kg phân hữu cơ; tưới 1kg/400 lít nước,Không trộn với thuốc trừ nấm hóa học ngay cùng thời điểm,Khoảng 95.000 - 150.000 VNĐ,IMG/sp159
sp160,COPPER OXYCHLORIDE 85WP,thuoc_tru_benh,Copper oxychloride: 85% w/w,Gói 500g,"Phòng trị bệnh loét, đốm lá, thán thư, sẹo trái bằng gốc đồng","Lá/trái có vết sẹo nâu, quầng vàng, bệnh lan sau mưa","Vi khuẩn và nấm xâm nhập qua vết thương, mưa gió làm lây lan","Cam quýt, xoài, cà phê, rau màu, hồ tiêu","Sau cắt tỉa, trước mưa, sau mưa lớn hoặc khi bệnh mới chớm",Pha 20-30g/bình 16 lít; phun phủ đều cành lá,Có thể gây xót lá non nếu quá liều; không pha với phân lân đậm đặc,Khoảng 75.000 - 115.000 VNĐ,IMG/sp160
sp161,BENTAZONE 480SL,thuoc_tru_co,Bentazone: 480g/lít,Chai 1 lít,Trừ cỏ lá rộng và cỏ chác lác hậu nảy mầm trong lúa,"Cỏ lá rộng mọc chen, cỏ chác cạnh tranh dinh dưỡng với lúa",Cỏ sau sạ phát triển do ruộng thưa hoặc quản lý nước chưa tốt,"Lúa sạ, lúa cấy theo nhãn","Sau sạ 12-25 ngày, khi cỏ đang sinh trưởng mạnh","Pha theo liều nhãn, thường 40-60ml/bình 16 lít; phun khi ruộng ráo nước",Không phun khi lúa đang yếu do phèn/mặn; tránh gió tạt sang rau màu,Khoảng 130.000 - 190.000 VNĐ,IMG/sp161
sp162,PENOXSULAM 25OD,thuoc_tru_co,Penoxsulam: 25g/lít; dạng OD,Chai 100ml,"Trừ cỏ hậu nảy mầm trên lúa, gồm cỏ hòa bản, lá rộng và chác lác","Cỏ lồng vực, đuôi phụng, chác lác mọc lẫn lúa non","Cỏ phát triển sau sạ, cạnh tranh ánh sáng và dinh dưỡng",Lúa sạ,"Sau sạ 7-18 ngày, khi cỏ 2-4 lá","Pha 20-30ml/bình 16 lít; rút nước trước phun, cho nước lại sau 1-2 ngày",Không phun khi lúa bị ngộ độc hữu cơ hoặc thời tiết quá lạnh,Khoảng 95.000 - 145.000 VNĐ,IMG/sp162
sp163,CYHALOFOP-BUTYL 100EC,thuoc_tru_co,Cyhalofop-butyl: 100g/lít,Chai 500ml,Đặc trị cỏ hòa bản hậu nảy mầm trên ruộng lúa,"Cỏ lồng vực, cỏ đuôi phụng phát triển nhanh hơn lúa","Hạt cỏ hòa bản nảy mầm cùng lúa, cạnh tranh mạnh giai đoạn đầu",Lúa sạ,"Sau sạ 10-25 ngày, khi cỏ 2-5 lá","Pha theo nhãn, khoảng 30-50ml/bình 16 lít; phun khi cỏ đang xanh",Không phối tùy tiện với thuốc trừ cỏ lá rộng nếu nhãn không khuyến cáo,Khoảng 110.000 - 170.000 VNĐ,IMG/sp163
sp164,QUINCLORAC 25SC,thuoc_tru_co,Quinclorac: 250g/lít,Chai 500ml,Trừ cỏ lồng vực và một số cỏ lá rộng trong ruộng lúa,"Cỏ lồng vực mọc cao, cạnh tranh mạnh, làm lúa thưa yếu",Cỏ hòa bản phát triển nhanh trong ruộng sạ dày và quản lý nước kém,"Lúa sạ, lúa cấy theo nhãn","Sau sạ 10-20 ngày, khi cỏ còn non","Pha 30-50ml/bình 16 lít; phun đều trên cỏ, giữ nước theo hướng dẫn",Tránh phun gần cây mẫn cảm; dùng đúng giai đoạn để an toàn cho lúa,Khoảng 95.000 - 145.000 VNĐ,IMG/sp164
sp165,OXADIAZON 250EC,thuoc_tru_co,Oxadiazon: 250g/lít,Chai 1 lít,Trừ cỏ tiền nảy mầm và hậu nảy mầm sớm trong lúa và một số cây trồng,"Cỏ non mọc đều sau sạ, nhất là cỏ hòa bản và lá rộng nhỏ",Hạt cỏ nảy mầm mạnh trong đất đủ ẩm sau làm đất,"Lúa cấy, lúa sạ, một số cây trồng theo nhãn",Ngay sau sạ/cấy hoặc khi cỏ mới nhú,"Dùng theo nhãn, thường 0,8-1,5 lít/ha; phun khi mặt ruộng đủ ẩm",Không để nước chảy tràn sau phun; tránh dùng trên lúa quá yếu,Khoảng 150.000 - 220.000 VNĐ,IMG/sp165
sp166,ATRAZINE 80WP,thuoc_tru_co,Atrazine: 80% w/w,Gói 1kg,"Trừ cỏ lá rộng và một số cỏ hòa bản trong bắp, mía","Cỏ mọc dày giữa hàng bắp/mía, cây trồng sinh trưởng chậm",Cỏ dại cạnh tranh dinh dưỡng trong giai đoạn cây còn nhỏ,"Bắp, mía theo nhãn",Sau gieo trước mọc hoặc hậu nảy mầm sớm tùy quy trình,Pha và phun theo nhãn; đảm bảo đất đủ ẩm để thuốc phát huy hiệu quả,Không dùng trên cây mẫn cảm; tránh rửa trôi ra nguồn nước,Khoảng 130.000 - 190.000 VNĐ,IMG/sp166
sp167,METRIBUZIN 70WP,thuoc_tru_co,Metribuzin: 70% w/w,Gói 500g,"Trừ cỏ lá rộng và một số cỏ hòa bản trong khoai tây, cà chua, đậu nành","Cỏ non mọc sau trồng, cạnh tranh ánh sáng với cây con",Cỏ dại nảy mầm trong giai đoạn cây trồng chưa phủ luống,"Khoai tây, cà chua, đậu nành, mía theo nhãn",Sau trồng trước mọc hoặc hậu nảy mầm sớm theo từng cây,"Pha theo nhãn; phun mặt đất ẩm, tránh phun trúng cây non mẫn cảm",Đọc kỹ nhãn vì mỗi cây có mức chịu thuốc khác nhau,Khoảng 110.000 - 170.000 VNĐ,IMG/sp167
sp168,GLUFOSINATE-AMMONIUM 200SL,thuoc_tru_co,Glufosinate-ammonium: 200g/lít,Chai 1 lít,"Trừ cỏ không chọn lọc, tác động tiếp xúc-lưu dẫn hạn chế","Cỏ hỗn hợp trong vườn cây, cỏ lá rộng và cỏ hòa bản xanh tốt",Cỏ cạnh tranh dinh dưỡng và là nơi trú ẩn sâu bệnh,"Vườn cây ăn trái, cao su, cà phê, đất không canh tác","Khi cỏ đang sinh trưởng mạnh, cao 10-25cm","Pha 80-120ml/bình 16 lít; phun ướt đều lá cỏ, tránh cây trồng",Không để thuốc dính lá xanh/cành non cây trồng; phun khi ít gió,Khoảng 130.000 - 190.000 VNĐ,IMG/sp168
sp169,FLUAZIFOP-P-BUTYL 150EC,thuoc_tru_co,Fluazifop-P-butyl: 150g/lít,Chai 500ml,Trừ cỏ hòa bản hậu nảy mầm trong cây trồng lá rộng,"Cỏ tranh non, cỏ chỉ, cỏ lồng vực mọc xen luống rau/đậu","Cỏ hòa bản phát triển nhanh, cạnh tranh nước và phân","Đậu nành, lạc, rau màu lá rộng, cây ăn trái theo nhãn","Khi cỏ 3-5 lá, đang sinh trưởng mạnh",Pha 30-50ml/bình 16 lít; phun tập trung lên lá cỏ,Không dùng trên cây họ hòa bản như lúa/bắp; tránh gió tạt,Khoảng 120.000 - 180.000 VNĐ,IMG/sp169
